id,code,name,division
l10n_mx_wbl_dangerous_material_3021,3021,"PLAGUICIDA LIQUIDO, INFLAMABLE, TOXICO, N.E.P., de punto de inflamación inferior a 23°C",3
l10n_mx_wbl_dangerous_material_3022,3022,"OXIDO DE 1,2-BUTILENO ESTABILIZADO",3
l10n_mx_wbl_dangerous_material_3023,3023,2-METIL-2-HEPTANOTIOL,6.1
l10n_mx_wbl_dangerous_material_3024,3024,"PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación inferior a 23°C",3
l10n_mx_wbl_dangerous_material_3025,3025,"PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C",6.1
l10n_mx_wbl_dangerous_material_3026,3026,"PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO",6.1
l10n_mx_wbl_dangerous_material_3027,3027,"PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, SOLIDO, TOXICO",6.1
l10n_mx_wbl_dangerous_material_3028,3028,ACUMULADORES ELECTRICOS SECOS QUE CONTIENEN HIDROXIDO DE POTASIO SOLIDO,8
l10n_mx_wbl_dangerous_material_3048,3048,PLAGUICIDA A BASE DE FOSFURO DE ALUMINIO,6.1
l10n_mx_wbl_dangerous_material_3054,3054,CICLOHEXILMERCAPTANO,3
l10n_mx_wbl_dangerous_material_3055,3055,2-(2-AMINOETOXI)ETANOL,8
l10n_mx_wbl_dangerous_material_3056,3056,n-HEPTALDEHIDO,3
l10n_mx_wbl_dangerous_material_3057,3057,CLORURO DE TRIFLUORACETILO,2.3
l10n_mx_wbl_dangerous_material_3064,3064,NITROGLICERINA EN SOLUCION ALCOHOLICA con más de 1% pero no más de 5% de nitroglicerina,3
l10n_mx_wbl_dangerous_material_3065,3065,"BEBIDAS ALCOHOLICAS, con más de 70% de alcohol en volumen",3
l10n_mx_wbl_dangerous_material_3065,3065,"BEBIDAS ALCOHOLICAS, con más de 24% pero no más de 70% de alcohol en volumen",3
l10n_mx_wbl_dangerous_material_3066,3066,"PINTURA (incluye pintura, laca, esmalte, colorante, goma laca, barniz, betún, encáustico, apresto líquido y base líquida para lacas) o PRODUCTOS PARA PINTURA (incluye compuestos disolventes o reductores de pintura)",8
l10n_mx_wbl_dangerous_material_3070,3070,"MEZCLA DE OXIDO DE ETILENO Y DICLORODIFLUOMETANO, con un máximo de 12,5% de óxido de etileno",2.2
l10n_mx_wbl_dangerous_material_3071,3071,"MERCAPTANOS LIQUIDOS, TOXICOS, INFLAMABLES, N.E.P., o MEZCLA DE MERCAPTANOS LIQUIDOS, TOXICOS, INFLAMABLES, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3072,3072,APARATOS DE SALVAMENTO NO AUTOINFLABLES que contengan mercancías peligrosas como material accesorio,9
l10n_mx_wbl_dangerous_material_3073,3073,VINILPIRIDINAS ESTABILIZADAS,6.1
l10n_mx_wbl_dangerous_material_3077,3077,"SUBSTANCIA SOLIDA POTENCIALMENTE PELIGROSA PARA EL MEDIO AMBIENTE, N.E.P.",9
l10n_mx_wbl_dangerous_material_3078,3078,"CERIO, torneaduras o polvo granulado",4.3
l10n_mx_wbl_dangerous_material_3079,3079,METACRILONITRILO ESTABILIZADO,6.1
l10n_mx_wbl_dangerous_material_3080,3080,"ISOCIANATOS TOXICOS, INFLAMABLES, N.E.P., o ISOCIANATOS EN SOLUCION, TOXICOS, INFLAMABLES, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3082,3082,"SUBSTANCIA LIQUIDA POTENCIALMENTE PELIGROSAS PARA EL MEDIO AMBIENTE, N.E.P.",9
l10n_mx_wbl_dangerous_material_3083,3083,FLUORURO DE PERCLORILO,2.3
l10n_mx_wbl_dangerous_material_3084,3084,"SOLIDO CORROSIVO COMBURENTE, N.E.P.",8
l10n_mx_wbl_dangerous_material_3085,3085,"SOLIDO COMBURENTE, CORROSIVO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3086,3086,"SOLIDO TOXICO, COMBURENTE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3087,3087,"SOLIDO COMBURENTE, TOXICO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3088,3088,"SOLIDO ORGANICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3089,3089,"POLVOS METALICOS INFLAMABLES, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_3090,3090,BATERIAS DE METAL LITIO (Incluidas las baterías de aleación de litio),9
l10n_mx_wbl_dangerous_material_3091,3091,BATERIAS DE METAL LITIO INSTALADAS EN UN EQUIPO O BATERIAS DE  METAL LITIO EMBALADAS CON UN EQUIPO (Incluidas las baterías de aleación de litio),9
l10n_mx_wbl_dangerous_material_3092,3092,1-METOXI-2-PROPANOL,3
l10n_mx_wbl_dangerous_material_3093,3093,LIQUIDO CORROSIVO COMBURENTE N.E.P.,8
l10n_mx_wbl_dangerous_material_3094,3094,"LIQUIDO CORROSIVO QUE REACCIONA CON EL AGUA, N.E.P.",8
l10n_mx_wbl_dangerous_material_3095,3095,"SOLIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3096,3096,SOLIDO CORROSIVO QUE REACCIONA CON EL AGUA N.E.P.,8
l10n_mx_wbl_dangerous_material_3097,3097,"SOLIDO INFLAMABLE, COMBURENTE, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_3098,3098,"LIQUIDO COMBURENTE, CORROSIVO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3099,3099,"LIQUIDO COMBURENTE, TOXICO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3100,3100,"SOLIDO COMBURENTE QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3101,3101,PEROXIDO ORGANICO LIQUIDO TIPO B,5.2
l10n_mx_wbl_dangerous_material_3102,3102,PEROXIDO ORGANICO SOLIDO TIPO B,5.2
l10n_mx_wbl_dangerous_material_3103,3103,PEROXIDO ORGANICO LIQUIDO TIPO C,5.2
l10n_mx_wbl_dangerous_material_3104,3104,PEROXIDO ORGANICO SOLIDO TIPO C,5.2
l10n_mx_wbl_dangerous_material_3105,3105,PEROXIDO ORGANICO LIQUIDO TIPO D,5.2
l10n_mx_wbl_dangerous_material_3106,3106,PEROXIDO ORGANICO SOLIDO TIPO D,5.2
l10n_mx_wbl_dangerous_material_3107,3107,PEROXIDO ORGANICO LIQUIDO TIPO E,5.2
l10n_mx_wbl_dangerous_material_3108,3108,PEROXIDO ORGANICO SOLIDO TIPO E,5.2
l10n_mx_wbl_dangerous_material_3109,3109,PEROXIDO ORGANICO LIQUIDO TIPO F,5.2
l10n_mx_wbl_dangerous_material_3110,3110,PEROXIDO ORGANICO SOLIDO TIPO F,5.2
l10n_mx_wbl_dangerous_material_3111,3111,"PEROXIDO ORGANICO LIQUIDO TIPO B LIQUIDO, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3112,3112,"PEROXIDO ORGANICO LIQUIDO TIPO B SOLIDO, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3113,3113,"PEROXIDO ORGANICO LIQUIDO TIPO C, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3114,3114,"PEROXIDO ORGANICO SOLIDO TIPO C, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3115,3115,"PEROXIDO ORGANICO LIQUIDO TIPO D, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3116,3116,"PEROXIDO ORGANICO SOLIDO TIPO D, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3117,3117,"PEROXIDO ORGANICO LIQUIDO TIPO E, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3118,3118,"PEROXIDO ORGANICO SOLIDO TIPO E, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3119,3119,"PEROXIDO ORGANICO LIQUIDO TIPO F, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3120,3120,"PEROXIDO ORGANICO SOLIDO TIPO F, CON TEMPERATURA REGULADA",5.2
l10n_mx_wbl_dangerous_material_3121,3121,"SOLIDO COMBURENTE QUE REACCIONA CON EL AGUA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3122,3122,"LIQUIDO TOXICO, OXIDANTE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3123,3123,"LIQUIDO TOXICO QUE REACCIONA CON EL AGUA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3124,3124,"SOLIDO TOXICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3125,3125,"SOLIDO TOXICO QUE REACCIONA CON EL AGUA, N.E.P",6.1
l10n_mx_wbl_dangerous_material_3126,3126,"SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, ORGANICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3127,3127,"SOLIDO QUE EXPERIMENTA CALENTAMIENTO, COMBURENTE, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3128,3128,"SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, ORGANICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3129,3129,"LIQUIDO QUE REACCIONA CON EL AGUA, CORROSIVO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3130,3130,"LIQUIDO QUE REACCIONA CON EL AGUA, TOXICO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3131,3131,"SOLIDO QUE REACCIONA CON EL AGUA, CORROSIVO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3132,3132,"SOLIDO QUE REACCIONA CON EL AGUA, INFLAMABLE, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3133,3133,"SOLIDO QUE REACCIONA CON EL AGUA, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3134,3134,"SOLIDO QUE REACCIONA CON EL AGUA, TOXICO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3135,3135,"SOLIDO QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P",4.3
l10n_mx_wbl_dangerous_material_3136,3136,TRIFLUOROMETANO LIQUIDO REFRIGERADO,2.2
l10n_mx_wbl_dangerous_material_3137,3137,"SOLIDO COMBURENTE, INFLAMABLE, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3138,3138,"MEZCLA LIQUIDA, REFRIGERADA, con no menos de 71,5% de etilen,  un máximo de 22.5% de acetileno y un máximo de 6% de propileno",2.1
l10n_mx_wbl_dangerous_material_3139,3139,"LIQUIDO OXIDANTE, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3140,3140,ALCALOIDES LIQUIDOS N.E.P. o SALES DE ALCALOIDES LIQUIDAS N.E.P.,6.1
l10n_mx_wbl_dangerous_material_3141,3141,"ANTIMONIO, COMPUESTO INORGANICO LIQUIDO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3142,3142,"DESINFECTANTE LIQUIDO, TOXICO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3143,3143,"COLORANTE SOLIDO TOXICO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTES, SOLIDA, TOXICOS, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3144,3144,"NICOTINA, COMPUESTO LIQUIDO N.E.P., o PREPARADO LIQUIDO A BASE  DE NICOTINA, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3145,3145,"ALQUILFENOLES LIQUIDOS, N.E.P. (incluidos los homólogos C2 a C12)",8
l10n_mx_wbl_dangerous_material_3146,3146,"COMPUESTO DE ORGANOESTAÑO SOLIDO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3147,3147,"COLORANTE SOLIDO, CORROSIVO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTE, SOLIDA, CORROSIVAS, N.E.P.",8
l10n_mx_wbl_dangerous_material_3148,3148,"LÍQUIDO QUE REACCIONA CON EL AGUA, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3149,3149,"PEROXIDO DE HIDROGENO Y ACIDO PEROXIACETICO, EN MEZCLA, con ácido(s), agua y un máximo de 5% de ácido peroxiacético, ESTABILIZADA",5.1
l10n_mx_wbl_dangerous_material_3150,3150,"DISPOSITIVOS PEQUEÑOS ACCIONADOS POR HIDROCARBUROS GASEOSOS o RECARGAS DE HIDROCARBUROS GASEOSOS PARA DISPOSITIVOS PEQUEÑOS, con dispositivo de descarga",2.1
l10n_mx_wbl_dangerous_material_3151,3151,DIFENILOS POLIHALOGENADOS LIQUIDOS o TERFENILOS POLIHALOGENADOS LIQUIDOS,9
l10n_mx_wbl_dangerous_material_3152,3152,DIFENILOS POLIHALOGENADOS SOLIDOS o TERFENILOS POLIHALOGENADOS SOLIDOS,9
l10n_mx_wbl_dangerous_material_3153,3153,PERFLUORO (ETER METILVINIILICO),2.1
l10n_mx_wbl_dangerous_material_3154,3154,PERFLUORO (ETER ETILVINILICO),2.1
l10n_mx_wbl_dangerous_material_3155,3155,PENTACLOROFENOL,6.1
l10n_mx_wbl_dangerous_material_3156,3156,"GAS COMPRIMIDO, COMBURENTE, N.E.P.",2.2
l10n_mx_wbl_dangerous_material_3157,3157,"GAS LICUADO, COMBURENTE, N.E.P.",2.2
l10n_mx_wbl_dangerous_material_3158,3158,"GAS LICUADO, REFRIGERADO, N.E.P.",2.2
l10n_mx_wbl_dangerous_material_3159,3159,"1,1,1,2-TETRAFLUOROETANO (GAS REFRIGERANTE R 134ª)",2.2
l10n_mx_wbl_dangerous_material_3160,3160,"GAS LICUADO TOXICO, INFLAMABLE, N.E.P.",2.3
l10n_mx_wbl_dangerous_material_3161,3161,"GAS LICUADO INFLAMABLE, N.E.P.",2.1
l10n_mx_wbl_dangerous_material_3162,3162,GAS LICUADO TOXICO N.E.P.,2.3
l10n_mx_wbl_dangerous_material_3163,3163,"GAS LICUADO, N.E.P.",2.2
l10n_mx_wbl_dangerous_material_3164,3164,OBJETOS CON PRESION INTERIOR NEUMATICOS O HIDRAULICOS (que contienen gas ininflamable),2.2
l10n_mx_wbl_dangerous_material_3165,3165,DEPOSITO DE COMBUSTIBLE DE GRUPO MOTOR DE CIRCUITO HIDRAULICO DE AERONAVE (que contiene una mezcla de hidracina anhidra y metilhidrazina) (combustible M86),3
l10n_mx_wbl_dangerous_material_3166,3166,MOTOR DE COMBUSTION INTERNA O VEHICULO  PROPULSADO POR GAS INFLAMABLE o VEHICULO PROPULSADO POR LIQUIDO INFLAMABLE o MOTOR CON PILA DE COMBUSTIBLE PROPULSADO POR GAS INFLAMABLE o VEHICULO CON PILA DE COMBUSTIBLE PROPULSADO POR LIQUIDO INFLAMABLE,9
l10n_mx_wbl_dangerous_material_3167,3167,"MUESTRAS DE GAS INFLAMABLE,  A PRESION NORMAL, N.E.P.,  que no sea  líquido refrigerado",2.1
l10n_mx_wbl_dangerous_material_3168,3168,"MUESTRAS DE GAS TOXICO INFLAMABLE,  A PRESION NORMAL, N.E.P.,  que no sea  líquido refrigerado",2.3
l10n_mx_wbl_dangerous_material_3169,3169,"MUESTRAS DE GAS TOXICO, A PRESION NORMAL, N.E.P.,  que no sea  líquido refrigerado",2.3
l10n_mx_wbl_dangerous_material_3170,3170,SUBPRODUCTOS DE LA FUNDICION DEL  ALUMINIO O SUBPRODUCTOS DE LA REFUNDICION DEL ALUMINIO,4.3
l10n_mx_wbl_dangerous_material_3171,3171,VEHICULO ACCIONADO POR BATERIA  O APARATO ACCIONADO POR BATERIA,9
l10n_mx_wbl_dangerous_material_3172,3172,"TOXINAS EXTRAIDAS DE UN MEDIO VIVO, LIQUIDAS, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3174,3174,DISULFURO DE TITANIO,4.2
l10n_mx_wbl_dangerous_material_3175,3175,"SOLIDO QUE CONTIENE LIQUIDO INFLAMABLE, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_3176,3176,SOLIDO INFLAMABLE ORGANICO FUNDIDO N.E.P.,4.1
l10n_mx_wbl_dangerous_material_3178,3178,"SOLIDO INFLAMABLE INORGANICO, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_3179,3179,"SOLIDO INFLAMABLE, INORGANICO TOXICO, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_3180,3180,"SOLIDO INFLAMABLE, INORGANICO CORROSIVO, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_3181,3181,"SALES METALICAS DE COMPUESTOS ORGANICOS, INFLAMABLES, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_3182,3182,"HIDRUROS METALICOS INFLAMABLES, N.E.P.",4.1
l10n_mx_wbl_dangerous_material_3183,3183,"LIQUIDO ORGANICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3184,3184,"LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, ORGANICO N.E.P",4.2
l10n_mx_wbl_dangerous_material_3185,3185,"LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, ORGANICO N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3186,3186,"LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, INORGANICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3187,3187,"LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, INORGANICO N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3188,3188,"LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, INORGANICO N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3189,3189,"POLVO METALICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3190,3190,"SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, INORGANICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3191,3191,"SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, INORGANICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3192,3192,"SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, INORGANICO, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3194,3194,LIQUIDO PIROFORICO INORGANICO N.E.P.,4.2
l10n_mx_wbl_dangerous_material_3200,3200,SOLIDO PIROFORICO INORGANICO N.E.P.,4.2
l10n_mx_wbl_dangerous_material_3205,3205,"ALCOHOLATOS DE METALES ALCALINOTERREOS, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3206,3206,"ALCOHOLATOS DE METALES ALCALINOS QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVOS, N.E.P.",4.2
l10n_mx_wbl_dangerous_material_3208,3208,"SUBSTANCIA METALICA QUE REACCIONA CON EL AGUA, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3209,3209,"SUBSTANCIA METALICA QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.",4.3
l10n_mx_wbl_dangerous_material_3210,3210,"CLORATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3211,3211,"PERCLORATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3212,3212,"HIPOCLORITOS INORGANICOS, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3213,3213,"BROMATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3214,3214,"PERMANGANATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3215,3215,"PERSULFATOS INORGANICOS, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3216,3216,"PERSULFATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3218,3218,"NITRATOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3219,3219,"NITRITOS INORGANICOS EN SOLUCION ACUOSA, N.E.P.",5.1
l10n_mx_wbl_dangerous_material_3220,3220,PENTAFLUOROETANO (GAS REFRIGERANTE R125),2.2
l10n_mx_wbl_dangerous_material_3221,3221,LIQUIDO DE REACCION ESPONTANEA TIPO B,4.1
l10n_mx_wbl_dangerous_material_3222,3222,SOLIDO DE REACCION ESPONTANEA TIPO B,4.1
l10n_mx_wbl_dangerous_material_3223,3223,LIQUIDO DE REACCION ESPONTANEA TIPO C,4.1
l10n_mx_wbl_dangerous_material_3224,3224,SOLIDO DE REACCION ESPONTANEA TIPO C,4.1
l10n_mx_wbl_dangerous_material_3225,3225,LIQUIDO DE REACCION ESPONTANEA TIPO D,4.1
l10n_mx_wbl_dangerous_material_3226,3226,SOLIDO DE REACCION ESPONTANEA TIPO D,4.1
l10n_mx_wbl_dangerous_material_3227,3227,LIQUIDO DE REACCION ESPONTANEA TIPO E,4.1
l10n_mx_wbl_dangerous_material_3228,3228,SOLIDO DE REACCION ESPONTANEA TIPO E,4.1
l10n_mx_wbl_dangerous_material_3229,3229,LIQUIDO DE REACCION ESPONTANEA TIPO F,4.1
l10n_mx_wbl_dangerous_material_3230,3230,SOLIDO DE REACCION ESPONTANEA TIPO F,4.1
l10n_mx_wbl_dangerous_material_3231,3231,"LIQUIDO DE REACCION ESPONTANEA TIPO B, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3232,3232,"SOLIDO DE REACCION ESPONTANEA TIPO B, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3233,3233,"LIQUIDO DE REACCION ESPONTANEA TIPO C, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3234,3234,"SOLIDO DE REACCION ESPONTANEA TIPO C, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3235,3235,"LIQUIDO DE REACCION ESPONTANEA TIPO D, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3236,3236,"SOLIDO DE REACCION ESPONTANEA TIPO D, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3237,3237,"LIQUIDO DE REACCION ESPONTANEA TIPO E, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3238,3238,"SOLIDO DE REACCION ESPONTANEA TIPO E, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3239,3239,"LIQUIDO DE REACCION ESPONTANEA TIPO F, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3240,3240,"SOLIDO DE REACCION ESPONTANEA TIPO F, CON TEMPERATURA REGULADA",4.1
l10n_mx_wbl_dangerous_material_3241,3241,"2-BROMO-2-NITROPROPANO-1,3-DIOL",4.1
l10n_mx_wbl_dangerous_material_3242,3242,AZODICARBONAMIDA,4.1
l10n_mx_wbl_dangerous_material_3243,3243,"SOLIDOS QUE CONTIENEN LIQUIDO TOXICO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3244,3244,"SOLIDOS QUE CONTIENEN LIQUIDO CORROSIVO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3245,3245,MICROORGANISMOS MODIFICADOS GENETICAMENTE u ORGANISMOS MODIFICADOS GENETICAMENTE,9
l10n_mx_wbl_dangerous_material_3246,3246,CLORURO DE METANOSULFONILO,6.1
l10n_mx_wbl_dangerous_material_3247,3247,PEROXOBORATO DE SODIO ANHIDRO,5.1
l10n_mx_wbl_dangerous_material_3248,3248,"MEDICAMENTO LIQUIDO, INFLAMABLE, TOXICO, N.E.P.",3
l10n_mx_wbl_dangerous_material_3249,3249,"MEDICAMENTO SOLIDO, TOXICO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3250,3250,ACIDO CLOROACETICO FUNDIDO,6.1
l10n_mx_wbl_dangerous_material_3251,3251,MONONITRATO-5-DE ISOSORBIDA,4.1
l10n_mx_wbl_dangerous_material_3252,3252,DIFLUOROMETANO (GAS REFRIGERANTE R32),2.1
l10n_mx_wbl_dangerous_material_3253,3253,TRIOXOSILICATO DE DISODIO,8
l10n_mx_wbl_dangerous_material_3254,3254,TRIBUTILFOSFANO,4.2
l10n_mx_wbl_dangerous_material_3255,3255,HIPOCLORITO DE terc-BUTIL,4.2
l10n_mx_wbl_dangerous_material_3256,3256,"LIQUIDO A TEMPERTURA ELEVADA, INFLAMABLE, N.E.P., de punto de inflamación superior a 60°C a una temperatura igual o superior al punto de inflamación",3
l10n_mx_wbl_dangerous_material_3257,3257,"LIQUIDO A TEMPERATURA ELEVADA, N.E.P., a una temperatura igual o superior a 100°C e inferior a su punto de inflamación (incluidos los metales fundidos, las sales fundidas, etc.)",9
l10n_mx_wbl_dangerous_material_3258,3258,"SOLIDO A TEMPERATURA ELEVADA, N.E.P., a una temperatura igual o superior a 240°C",9
l10n_mx_wbl_dangerous_material_3259,3259,"AMINAS SOLIDAS, CORROSIVAS, N.E.P., o POLIAMINAS SOLIDAS, CORROSIVAS, N.E.P.",8
l10n_mx_wbl_dangerous_material_3260,3260,"SOLIDO CORROSIVO, ACIDO, INORGANICO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3261,3261,"SOLIDO CORROSIVO, ACIDO, ORGANICO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3262,3262,"SOLIDO CORROSIVO, BASICO, INORGANICO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3263,3263,"SOLIDO CORROSIVO, BASICO, ORGANICO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3264,3264,"LIQUIDO CORROSIVO, ACIDO, INORGANICO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3265,3265,"LIQUIDO CORROSIVO, ACIDO, ORGANICO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3266,3266,"LIQUIDO CORROSIVO, BASICO, INORGANICO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3267,3267,"LIQUIDO CORROSIVO, BASICO, ORGANICO, N.E.P.",8
l10n_mx_wbl_dangerous_material_3268,3268,INFLADORES DE BOLSAS NEUMÁTICAS O MÓDULOS DE BOLSAS NEUMÁTICAS O PRETENSORES DE CINTURONES DE SEGURIDAD,9
l10n_mx_wbl_dangerous_material_3269,3269,BOLSA  PARA RESINA POLIESTERICA,3
l10n_mx_wbl_dangerous_material_3270,3270,"FILTROS DE MEMBRANAS NITROCELULOSICAS, con un máximo de 12.6% de nitrógeno, por masa seca",4.1
l10n_mx_wbl_dangerous_material_3271,3271,"ETERES, N.E.P.",3
l10n_mx_wbl_dangerous_material_3273,3273,"NITRILOS INFLAMABLES, TOXICOS, N.E.P.",3
l10n_mx_wbl_dangerous_material_3274,3274,"ALCOHOLATOS EN SOLUCION, N.E.P. en alcohol",3
l10n_mx_wbl_dangerous_material_3275,3275,"NITRILOS TOXICOS, INFLAMABLES, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_3276,3276,"NITRILOS TOXICOS, N.E.P.",6.1
